id,ts,question,retriever_type,k,report_excerpt,faithfulness,answer_relevance,context_precision,context_recall
7de9e4cc95a0,2026-05-06T11:42:25,"저는 28살이고 서울에서 신혼부부로 살고 있는데, 대출 추천서 신청은 언제부터 할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 신혼부부로, 서울에서 안정적인 주거 환경을 원하고 있습니다. 이에 따라 신혼부부 임차보증금 이자지원 사업, 청년안심주택, 보증금지원형 장기안심주택의 세 가",0.6341463414634146,0.8354555051137321,1.0,1.0
b8aaf8805823,2026-05-06T11:43:01,"안녕하세요, 저는 28살이고 경기도에 사는 직장인인데요. 전세 계약을 했는데 혹시 보증을 받을 수 있는 조건이 뭔지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 직장인으로 경기도에 거주하며 전세 계약을 체결한 상황입니다. 이 조건에 맞는 청년 전세임대 및 보증금 지원 정책을 통해 주거비 부담을 줄일 수 있는 기회를",0.9032258064516129,0.7502599644029679,0.8819660149613051,1.0
2eec30e07cd7,2026-05-06T11:43:32,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 전세 계약하고 나서 보증금을 돌려받지 못할까 봐 걱정인데, 이걸 어떻게 보장받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로서 전세 계약 후 보증금 반환에 대한 걱정을 하고 있습니다. 이에 따라, 서울시의 전세보증금 지원 정책이 적합하다고 판단되어 3개의 정책을 선정하",0.8979591836734694,0.8024419477144439,1.0,1.0
6f58377ba6db,2026-05-06T11:43:49,"저는 28살이고, 이번에 서울로 이사를 했는데, 이사비 지원받으려면 어떻게 신청해야 해요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 최근 서울로 이사한 청년입니다. 이사비 지원을 받고자 하며, 3개의 정책은 사용자의 나이와 무주택 상태를 고려하여 선정되었습니다."",   ""policy_a",1.0,0.889284566090792,1.0,1.0
dbba6a0d6076,2026-05-06T11:43:51,"저는 서울에 사는 28살 청년인데, 월세 80만원에 임대 계약하려고 하는데 이자 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 청년으로, 월세 80만원에 임대 계약을 고려하고 있습니다. 청년전세임대주택, 청년 임차보증금 이자지원사업, 제2차 보증금지원형 장기안심주택의 세 가지 정책",1.0,0.7779579663308073,1.0,1.0
7e367ae61789,2026-05-06T11:44:07,"안녕하세요, 저는 28살이고 서울에 사는데 월세가 60만 원이어서 힘들어요. 언제까지 신청해야 지원 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 현재 월세가 60만원으로 정책의 지원 기준에 부합합니다. 무주택 세대구성원이라는 조건도 충족하므로 신청 자격이 있습니다. 이러한 이유로",0.6976744186046512,0.7276704992950941,1.0,0.0
0457528c7d5d,2026-05-06T11:45:25,"안녕하세요, 저는 29살이고 서울에 사는 신혼부부예요. 전세자금이 필요한데, 대출 신청은 언제까지 할 수 있는 거예요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 전세자금이 필요한 상황입니다. 선정된 정책들은 신혼부부를 위한 전세자금 지원 프로그램으로, 사용자의 소득 수준과 가구 형태에 적합하여 경제적 ",0.9111111111111111,0.7796854543912887,1.0,1.0
9c5256fbc1d4,2026-05-06T11:45:42,"저는 28살이고, 무주택자인데요. 세대주 요건이 꼭 필요하다고 하더라고요. 만약 친구랑 쉐어하우스에 살면 이 조건이 어떻게 되는 건가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 친구와 쉐어하우스에 거주할 경우 세대주 요건을 충족하지 않아도 됩니다. 이러한 상황에서 청년쉐어하우스, 청년전세임대주택, 청년월세지원 정",0.9583333333333334,0.8232933055368584,1.0,1.0
e83c0db6c3e4,2026-05-06T11:45:52,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 최근에 전세 계약을 갱신했는데, 다른 대출 상품과 비교해서 어떤 게 더 좋은지 고민이에요. 전세자금 대출에 대해 좀 더 알고 싶어요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 최근 전세 계약을 갱신한 상황입니다. 이러한 배경을 바탕으로 청년층을 위한 전세자금 대출 정책인 '청년전용 버팀목전세자금', '버팀목전",1.0,0.7390885962329374,1.0,1.0
a37f7b4e03b3,2026-05-06T11:46:19,"안녕하세요! 저는 30살이고, 서울에 살고 있는데요. 결혼할 때가 다가오는데 집을 사려고 하는데, 대출 신청은 어떻게 해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 신혼부부에 해당하며, 결혼을 앞두고 주거 안정성을 확보하고자 합니다. 선정된 정책들은 신혼부부의 주거비 부담을 줄이고, 대출 및 임대주택 지원을 통해 안정",0.7954545454545454,0.7891084509619816,1.0,0.6666666666666666
29ef5d3a7100,2026-05-06T11:47:14,"안녕하세요, 저는 28살이고 무주택인 청년입니다. 지금 월세가 너무 부담스러운데, 이걸 지원받으면 월세에서 얼마까지 대출을 받을 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 현재 월세 부담이 큰 상황입니다. 청년전세임대주택, 청년전용 보증부월세대출, 2025년 제2차 보증금지원형 장기안심주택 정책이 선정된 이",1.0,0.8036202273434258,1.0,1.0
d5d4d541257f,2026-05-06T11:47:22,"저는 27살이고, 서울에 살고 있는데 전세 계약이 끝나가요. 보증금 반환을 위해 어떤 방법으로 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 무주택세대주로, 전세 계약이 종료되어 보증금 반환을 준비하고 있습니다. 이와 같은 상황에서 청년 임차보증금 이자지원사업, 2025년 제2차 보증금지원형 장",1.0,1.0,1.0,0.6666666666666666
63619beb670e,2026-05-06T11:47:34,"안녕하세요, 저는 25살이고 도봉구에 살고 있어요. 그런데 임대주택 신청하려고 하는데, 청약통장 가입횟수가 몇 회 이상이어야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 청년층에 해당하며, 도봉구에 거주하고 있습니다. 청약통장 가입횟수가 6회 이상이면 신청 자격을 충족할 수 있으며, 선정된 정책들은 청년층을 위한 공공임대주",1.0,1.0,1.0,1.0
97046dc2a524,2026-05-06T11:47:37,"안녕하세요, 저는 28살이고 금천구에 살고 있어요. 지금 일자리를 찾고 있는데, 여기서 청약을 신청할 수 있는 방법이 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 금천구에 거주하며, 현재 일자리를 찾고 있는 청년입니다. 이러한 조건에 부합하는 서울금천 행복주택, 서울금천 1인 가구 청년 맞춤형 주택, 서울지역본부 청",1.0,1.0,1.0,1.0
2abfadd6c6bf,2026-05-06T11:48:20,"저는 25살이고, 서울에서 대학 다니고 있는데, 언제부터 신청할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 대학에 재학 중이며 무주택자 조건을 충족합니다. 이러한 조건에 적합한 정책으로는 서울금천 행복주택, 서울시 청년안심주택, 청년전세임대주택이 선정되었습니다.",1.0,0.7787614915793634,1.0,1.0
b8cdfcf21dc4,2026-05-06T13:35:39,"저는 25살이고 단독세대주로 살고 있어요. 월세가 너무 부담스럽긴 한데, 어떤 지원이 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 단독세대주로, 월세 부담이 크다는 점에서 청년전세임대주택, 2025년 청년월세지원 사업, 2025년 제2차 보증금지원형 장기안심주택 정책이 적합합니다. 이",0.7631578947368421,0.8054110408270237,1.0,1.0
3da48c10264a,2026-05-06T13:36:05,"저는 29살이고, 수도권에서 세대주로 살고 있어요. 전세 계약을 갱신했는데 대출을 다시 받을 수 있을까요? 어떻게 신청해야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택 세대주로, 전세 계약을 갱신한 상태입니다. 따라서 청년 임차보증금 이자지원사업, 청년안심주택 입주자 모집, 2025년 제2차 보증금지원형 장기안심주",0.7804878048780488,0.8118145094401187,1.0,1.0
8828768d2728,2026-05-06T13:36:32,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 되었으며 전세자금을 대출받고자 합니다. 이러한 상황에 적합한 정책으로 신혼부부전용 전세자금, 청년전용 버팀목전세자금, 버팀목",0.5116279069767442,0.7768100917468644,1.0,1.0
564b527898e3,2026-05-06T13:36:43,"저는 28살이고 무주택으로 전세 계약을 하려고 하는데, 대출 신청은 언제까지 해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로 전세 계약을 고려하고 있으며, 서울시의 다양한 주택 지원 정책을 통해 안정적인 주거 환경을 마련할 수 있습니다. 선정된 정책들은 무주택 세대구성",0.9565217391304348,0.8134025037014697,1.0,1.0
0f03d058d8f4,2026-05-06T13:37:57,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 청년으로, 서울에 최근 이사 온 무주택자입니다. 이러한 상황은 서울시 청년안심주택, 청년매입임대주택, 청년전세임대주택의 지원 대상 요건을 충족합니다. 이 ",0.6818181818181818,0.8530056130266263,1.0,0.6666666666666666
681c85db8209,2026-05-06T13:38:25,"저는 29살이고, 수도권에서 세대주로 살고 있어요. 전세 계약을 갱신했는데 대출을 다시 받을 수 있을까요? 어떻게 신청해야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택 세대주로, 전세 계약을 갱신한 상태입니다. 이러한 상황에서 지원 가능한 정책으로는 버팀목전세자금, 청년전용 버팀목전세자금, 청년 임차보증금 이자지원",1.0,1.0,1.0,1.0
a41d12e8f98d,2026-05-06T13:38:30,"저는 25살이고 단독세대주로 살고 있어요. 월세가 너무 부담스럽긴 한데, 어떤 지원이 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 단독세대주로, 월세 부담이 크다는 고민을 가지고 있습니다. 이러한 상황에서 청년전세임대주택, 청년월세지원 사업, 그리고 보증금지원형 장기안심주택 정책이 선",0.9230769230769231,0.7892167574947044,1.0,1.0
f8032e44233b,2026-05-06T13:39:01,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 청년으로, 서울에 거주하는 무주택자입니다. 청년안심주택, 청년전세임대주택, 청년월세지원사업은 모두 청년층의 주거 안정을 목표로 하며, 사용자의 조건에 적합",1.0,0.8445160678638333,1.0,0.6666666666666666
13fd773e53e1,2026-05-06T13:39:24,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 경과했습니다. 이러한 상황에서 신혼부부전용 전세자금, 청년전용 버팀목전세자금, 버팀목전세자금 정책이 선정되었습니다. 이 정책",0.6415094339622641,0.7788351469793223,1.0,1.0
48e74bf75dcd,2026-05-06T13:40:22,"저는 28살이고 무주택으로 전세 계약을 하려고 하는데, 대출 신청은 언제까지 해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로 전세 계약을 고려하고 있으며, 이 상황에 적합한 정책으로는 2025년 제2차 보증금지원형 장기안심주택, 2026년 청년 전세임대, 2025년 전",1.0,1.0,1.0,1.0
4529acb43242,2026-05-06T13:42:26,"저는 28살이고 서울에서 신혼부부로 살고 있는데, 대출 추천서 신청은 언제부터 할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 신혼부부로, 서울에서 거주하고 있습니다. 이 조건에 맞춰 선정된 세 가지 정책은 신혼부부의 주거비 부담을 줄이고 안정적인 주거 환경을 제공하기 위해 설계되",1.0,0.8353174013913881,1.0,1.0
34d37169cf16,2026-05-06T13:42:26,"저는 30살이고, 5년 이상 일해온 직장인인데, 이번에 집을 처음 사려고 해요. 저 같은 경우에 어떻게 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 청년층에 해당하며, 5년 이상 일해온 무주택 직장인입니다. 집을 처음 사려는 상황에서 청년전세임대주택, 보증금지원형 장기안심주택, 청년안심주택(공공임대) ",1.0,0.7670855555957826,1.0,1.0
05b51ac61760,2026-05-06T13:42:29,"저는 만 28살이고, 작년에 연소득이 4천만 원이었어요. 이렇게 되면 청약통장 가입할 수 있을까요? 저 같은 경우에는 얼마까지 납입할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 만 28세로 청년 범위에 해당하며, 연소득 4천만 원으로 청약통장 가입 요건을 충족합니다. 따라서 청년 주택드림 청약통장, 청년 임차보증금 이자지원사업, 청년전용 ",1.0,0.7707298285933425,1.0,1.0
c4e06755f567,2026-05-06T13:42:30,"저는 30살이고, 5년 이상 일해온 직장인인데, 이번에 집을 처음 사려고 해요. 저 같은 경우에 어떻게 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 무주택 직장인으로, 집을 처음 사려고 하는 상황입니다. 청년층을 위한 주택 정책이 필요하며, 특히 전세주택을 구입하고자 하는 조건에 적합한 정책이 선정되었",1.0,0.8508084216165942,1.0,1.0
383c3c391ae1,2026-05-06T13:42:51,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 제가 소득이 연 5천만원 정도인데, 이런 경우에도 주택 구입자금을 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 청년으로, 연소득이 5천만원으로 주택 구입 자금을 지원받을 수 있는 조건을 충족합니다. 선정된 3개 정책은 청년층을 위한 전세자금 지원과 무주택 세대주를 ",1.0,0.8757206383056232,1.0,1.0
270561383148,2026-05-06T13:44:10,"저는 30살이고, 올해 결혼한 신혼부부예요. 저희가 집을 사려고 하는데, 대출 조건이 궁금해요. 어떤 조건을 만족해야 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로, 혼인 기간이 7년 이내에 해당하며, 서울에 거주하거나 전입 예정입니다. 이러한 조건을 바탕으로 신혼부부 임차보증금 이자지원사업, 장기전세주택2",0.8636363636363636,0.8223878987984147,1.0,1.0
29bc43fc494e,2026-05-06T13:45:29,"저는 28살이고 서울에서 신혼부부로 살고 있는데, 대출 추천서 신청은 언제부터 할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 신혼부부로, 서울에서 안정적인 주거 환경을 원하고 있습니다. 이에 적합한 정책으로 신혼부부 임차보증금 이자지원 사업, 청년전용 버팀목전세자금, 2025년 ",0.6666666666666666,0.83382531755842,0.6462355312951639,1.0
9373ba88267a,2026-05-06T13:47:54,"저는 만 28살이고, 작년에 연소득이 4천만 원이었어요. 이렇게 되면 청약통장 가입할 수 있을까요? 저 같은 경우에는 얼마까지 납입할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 만 28세로 연소득이 4천만 원인 청년입니다. 이러한 조건으로 인해 청년 주택드림 청약통장, 청년안심주택, 장기전세주택 정책에 모두 해당됩니다. 이 정책들은 청년층",1.0,0.7628893408657844,1.0,1.0
6beb11e3924f,2026-05-06T13:48:06,"저는 서울에 사는 28살 청년인데, 월세 80만원에 임대 계약하려고 하는데 이자 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세 청년으로, 월세 80만원에 임대 계약을 고려하고 있습니다. 이 사용자의 상황에 적합한 정책으로는 보증금 지원형 장기안심주택, 청년안심주택(공공임대), 청년 ",1.0,0.8572305572825581,1.0,1.0
95aafd97b0f6,2026-05-06T13:48:28,"안녕하세요, 저는 28살이고 서울에 사는데 월세가 60만 원이어서 힘들어요. 언제까지 신청해야 지원 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년 범위에 해당하며, 현재 월세가 60만원으로 경제적 부담이 크기 때문에 서울시의 청년 월세 지원 정책이 적합합니다. 이 정책은 청년의 주거 안정성을 높",0.9,0.824255884727423,1.0,1.0
b4873e109e21,2026-05-06T13:48:58,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 제가 소득이 연 5천만원 정도인데, 이런 경우에도 주택 구입자금을 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울에 거주하며 연소득이 5천만원입니다. 이러한 조건은 서울시의 주택 지원 정책에 적합하며, 특히 무주택자라는 점에서 여러 정책의 지원을 받을 수 있습니다",0.5576923076923077,0.8889799379989006,1.0,1.0
75b998189e84,2026-05-06T13:48:59,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 전세 계약하고 나서 보증금을 돌려받지 못할까 봐 걱정인데, 이걸 어떻게 보장받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 시민으로, 전세 계약 후 보증금 반환에 대한 걱정이 있습니다. 이에 따라 서울시에서 제공하는 보증금 지원 정책이 적합하며, 안정적인 주거 환경을 제",0.7916666666666666,0.8484264535815864,1.0,1.0
0518ad1ed3de,2026-05-06T13:49:21,"안녕하세요, 저는 28살이고 경기도에 사는 직장인인데요. 전세 계약을 했는데 혹시 보증을 받을 수 있는 조건이 뭔지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 직장인으로 경기도에 거주하며 전세 계약을 체결한 상태입니다. 이 정책들은 서울시 무주택 시민을 위한 다양한 지원을 제공하므로, 경기도에 거주하는 사용자에게",0.5869565217391305,0.0,1.0,1.0
4196574c6b9d,2026-05-06T13:49:47,"저는 30살이고, 올해 결혼한 신혼부부예요. 저희가 집을 사려고 하는데, 대출 조건이 궁금해요. 어떤 조건을 만족해야 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로, 결혼한 지 1년이 지나지 않았습니다. 이들은 청년안심주택, 보증금지원형 장기안심주택, 신혼부부 임차보증금 이자지원사업의 자격 요건을 충족하여 ",1.0,0.8234036348839805,0.7085018903058664,1.0
62aa31a13889,2026-05-06T13:50:13,"안녕하세요, 저는 28살이고 경기도에 사는 직장인인데요. 전세 계약을 했는데 혹시 보증을 받을 수 있는 조건이 뭔지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 직장인으로 경기도에 거주하며 전세 계약을 체결한 상태입니다. 이와 같은 상황에서 서울시의 청년 및 신혼부부를 위한 주택 정책은 주거 안정성을 높이는 데 큰",0.9347826086956522,0.8155077349026757,0.7726794958135186,1.0
25415910b922,2026-05-06T13:51:34,"저는 28살이고, 이번에 서울로 이사를 했는데, 이사비 지원받으려면 어떻게 신청해야 해요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로, 서울로 이사한 후 전입신고를 완료한 상태입니다. 이에 따라 청년 부동산 중개보수 및 이사비 지원사업, 청년쉐어하우스 『청년누리』, 전세임대형 든든주택 입",0.9024390243902439,0.8894459846016357,0.49518008986937545,1.0
4516c2668926,2026-05-06T13:53:41,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 전세 계약하고 나서 보증금을 돌려받지 못할까 봐 걱정인데, 이걸 어떻게 보장받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울에 거주하며 전세 계약 후 보증금 반환에 대한 걱정이 있습니다. 이에 따라 전세보증금 지원과 안정적인 주거 환경을 제공하는 정책이 선정되었습니다. 이 ",0.9534883720930233,0.8330091228070463,0.7558615207893141,1.0
b61436b0237e,2026-05-06T13:54:59,"안녕하세요, 저는 29살이고 서울에 사는 신혼부부예요. 전세자금이 필요한데, 대출 신청은 언제까지 할 수 있는 거예요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로 전세자금이 필요한 상황입니다. 선정된 3개 정책은 신혼부부를 위한 주택 지원과 전세자금 대출로, 사용자에게 적합한 조건을 갖추고 있습니다. 이 ",0.9166666666666666,0.7843119884494829,1.0,1.0
d97cee898cfb,2026-05-06T13:55:02,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 최근에 전세 계약을 갱신했는데, 다른 대출 상품과 비교해서 어떤 게 더 좋은지 고민이에요. 전세자금 대출에 대해 좀 더 알고 싶어요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년 범위에 해당하며, 최근 전세 계약을 갱신한 상황입니다. 청년층을 위한 전세임대 지원과 전세자금 대출 정책이 적합하여 선정되었습니다. 이 정책들은 사용",0.9545454545454546,0.7825255951941136,1.0,0.0
7c4934098ebb,2026-05-06T13:55:03,"저는 서울에 사는 28살 청년인데, 월세 80만원에 임대 계약하려고 하는데 이자 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 청년으로, 월세 80만원에 임대 계약을 고려하고 있습니다. 이 조건에 적합한 서울시의 청년 월세 지원 정책 3개를 선정하였습니다. 이 정책들은 청년층의 주",0.37209302325581395,0.822932591934746,1.0,0.6666666666666666
31fc11dbf65c,2026-05-06T13:55:04,"안녕하세요, 저는 28살이고 서울에 사는데 월세가 60만 원이어서 힘들어요. 언제까지 신청해야 지원 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울에 거주하며 월세가 60만 원으로 주거비 부담이 큽니다. 이러한 상황에서 청년층을 위한 주택 지원 정책이 적합하며, 특히 월세 지원과 장기안심주택, 행",1.0,0.8628486250725317,1.0,1.0
bcca4facaa44,2026-05-06T13:55:16,"안녕하세요, 저는 29살이고 서울에 사는 신혼부부예요. 전세자금이 필요한데, 대출 신청은 언제까지 할 수 있는 거예요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 전세자금이 필요한 상황입니다. 선정된 3개 정책은 신혼부부를 위한 다양한 지원을 제공하며, 초기 자금 부담을 줄이는 데 도움을 줄 수 있습니다",1.0,0.8223761510222869,1.0,1.0
70458f85a384,2026-05-06T13:56:00,"저는 28살이고, 무주택자인데요. 세대주 요건이 꼭 필요하다고 하더라고요. 만약 친구랑 쉐어하우스에 살면 이 조건이 어떻게 되는 건가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 청년쉐어하우스 및 청년 맞춤형 주택 정책의 지원 대상에 적합합니다. 친구와 함께 쉐어하우스에 거주할 경우 세대주 요건이 필요하지 않아, 이러한",1.0,0.7617114423981075,1.0,1.0
b9f6bc3b54b0,2026-05-06T13:58:14,"안녕하세요, 저는 28살이고 무주택인 청년입니다. 지금 월세가 너무 부담스러운데, 이걸 지원받으면 월세에서 얼마까지 대출을 받을 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 현재 월세 부담이 크다고 언급했습니다. 이러한 상황에 적합한 정책으로 청년전용 보증부월세대출, 제2차 보증금지원형 장기안심주택, 청년 전",0.9302325581395349,0.826958395725878,1.0,1.0
efc5f976914a,2026-05-06T13:58:40,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 최근에 전세 계약을 갱신했는데, 다른 대출 상품과 비교해서 어떤 게 더 좋은지 고민이에요. 전세자금 대출에 대해 좀 더 알고 싶어요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 연소득이 5천만원 이하일 경우 다양한 주택 금융 지원 정책을 통해 전세자금을 마련할 수 있습니다. 전세 계약을 갱신한 상황에서 적합한 ",0.725,0.8030045504934115,0.5103884153855696,1.0
891d36b10316,2026-05-06T14:09:07,"저는 28살이고, 무주택자인데요. 세대주 요건이 꼭 필요하다고 하더라고요. 만약 친구랑 쉐어하우스에 살면 이 조건이 어떻게 되는 건가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 친구와 쉐어하우스에 거주할 경우에도 세대주 요건을 충족하지 않아도 되는 예외가 적용됩니다. 따라서 청년쉐어하우스와 청년전세임대주택 등 다양한 ",1.0,0.8345989863258513,1.0,1.0
9639051bd6c4,2026-05-06T14:09:07,"저는 28살이고 서울에 사는 예비신혼이에요. 대출 추천서를 신청하려면 어떤 조건이 필요한지 궁금한데, 세대주가 아니어도 신청할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 예비신혼부부로, 서울에 거주하며 주거 안정성을 높이기 위한 다양한 정책을 활용할 수 있습니다. 선정된 정책들은 예비신혼부부의 주택 임대 및 대출 지원을 통",1.0,0.8299966648185202,1.0,1.0
5bd130005e0d,2026-05-06T14:09:19,"저는 28살이고, 이번에 서울로 이사를 했는데, 이사비 지원받으려면 어떻게 신청해야 해요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울로 이사한 후 전입신고를 완료한 청년입니다. 이사비 지원을 통해 주거비 부담을 줄일 수 있는 정책이 선정되었습니다. 또한, 무주택 청년으로서 보증금 지",1.0,1.0,1.0,1.0
e5e6e0a1eeef,2026-05-06T14:09:19,"안녕하세요, 저는 29살이고 서울에서 혼자 살고 있는 무주택자예요. 주택 청약을 하고 싶은데, 제가 조건에 맞는 특별한 기회가 있는지 궁금해요. 어떤 조건이 필요한가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택자로, 서울에서 혼자 살고 있습니다. 이러한 상황에서 청년층의 주거 안정을 위해 설계된 행복주택, 청년안심주택, 금천구 1인 가구 청년 맞춤형 주택 ",1.0,0.8535026729004943,1.0,1.0
9d99e68a3c81,2026-05-06T14:09:22,"안녕하세요! 저는 30살이고, 서울에 살고 있는데요. 결혼할 때가 다가오는데 집을 사려고 하는데, 대출 신청은 어떻게 해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로, 결혼을 앞두고 주택 구매를 고려하고 있습니다. 이에 따라 신혼부부를 위한 다양한 주택 정책이 선정되었습니다. 이 정책들은 주거 안정성을 높이고",1.0,0.8306801819538103,1.0,1.0
d8a234b403cc,2026-05-06T14:09:27,"저는 28살이고 무주택자인데, 이 청약 통장에 가입하려면 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로 청년층에 해당하며, 청약통장 가입이 필수 조건입니다. 이에 따라 청년 주택드림 청약통장 상품과 신혼희망타운 행복주택, 장기전세주택 정책이 선정되",0.6666666666666666,0.8163269228824159,1.0,1.0
7e5e5bf4064e,2026-05-06T14:09:39,"저는 28살이고 무주택자인데, 이 청약 통장에 가입하려면 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 청년층에 해당하며 주택 마련을 위한 청약 통장 가입이 필요합니다. 이에 따라 청년 주택드림 청약통장, 서울양원S2BL 신혼희망타운 행복주택, ",1.0,0.8454822119464037,1.0,1.0
43b3ad834264,2026-05-06T14:11:08,"저는 30살이고, 혼인 기간이 2년인 신혼부부인데요. 주택을 사려고 하는데 대출한도가 최대 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 혼인 기간 2년인 신혼부부로, 주택 구매를 위한 대출한도를 확인하고자 합니다. 선정된 정책들은 신혼부부의 주거 안정과 금융 지원을 위한 것으로, 사용자의 ",1.0,1.0,0.2575053294446935,1.0
